split_id,stratum,reaction_id,predicted_rank,predicted_ddg_kcal_mol,fit_frozen_prediction_kcal_mol,screen_minus_fit_prediction_kcal_mol,domain_verdict,applicability,trust,nearest_training_distance,nearest_training_ligand,nearest_training_threshold,nearest_training_ratio,mahalanobis_distance,maximum_extrapolation,leverage,leverage_ratio,prediction_interval_low,prediction_interval_high,coefficient_band_low,coefficient_band_high,bootstrap_mean_low,bootstrap_mean_high,descriptors_json,selected_features,model_seed,observed_ddg_kcal_mol,observed_rank,residual_kcal_mol,absolute_error_kcal_mol,prediction_interval_covers,is_observed_best
S001,three_singleton_scaffolds,SIG-NIHDA-724,1,1.5366100810947216,1.5366101,-1.8905278453829055e-08,interpolation,inside_training_range,reliable,0.0007373191640389631,SIG-NIHDA-1058,0.028833405555307334,0.025571698862441365,1.2032054262033165,0.0,0.3318147568064435,0.4424196757419247,0.38935501176110376,2.6838651504283395,0.12557067996417248,3.044675492275189,1.1682507473265678,1.952732041702916,"[{""name"":""nbo_charge"",""value"":0.7455700039863586}]",nbo_charge,20260904,2.143755427,1,-0.6071453459052782,0.6071453459052782,1,1
S001,three_singleton_scaffolds,SIG-NIHDA-401,2,1.5349557763888129,1.5349557,7.638881283078547e-08,interpolation,inside_training_range,reliable,9.008124063947243e-05,SIG-NIHDA-1057,0.028833405555307334,0.0031241970521547107,1.2002776314326546,0.0,0.3308094846453691,0.4410793128604921,0.38813377077201383,2.6817777820056117,0.12304289044884542,3.0438254171324894,1.1671881124905026,1.95047912987161,"[{""name"":""nbo_charge"",""value"":0.7466779947280884}]",nbo_charge,20260904,0.056166692,3,1.478789084388813,1.478789084388813,0,0
S001,three_singleton_scaffolds,SIG-NIHDA-498,3,0.4727846507527147,0.47278476,-1.0924728532923922e-07,interpolation,inside_training_range,reliable,0.003248312699849265,SIG-NIHDA-785,0.028833405555307334,0.11265796173880513,0.679556873104408,0.0,0.19097107768334864,0.2546281035777982,-0.6121127819840968,1.5576820834895262,-1.4999622459543889,2.4980219336680722,0.18834098063186247,0.8623359725042459,"[{""name"":""nbo_charge"",""value"":1.4580800533294678}]",nbo_charge,20260904,0.112513889,2,0.36027076175271466,0.36027076175271466,1,0
S002,three_singleton_scaffolds,SIG-NIHDA-401,1,1.6808389094677807,1.680839,-9.053221927679544e-08,interpolation,inside_training_range,reliable,8.681151093581363e-05,SIG-NIHDA-1057,0.027792664659982758,0.0031235404016804872,0.9295416209304368,0.0,0.2484353750059977,0.3312471666746636,0.7604894651156091,2.6011883538199525,0.21953349651153076,3.018320111490153,1.1614427837148698,2.065661124481866,"[{""name"":""nbo_charge"",""value"":0.7466779947280884}]",nbo_charge,20260905,0.056166692,3,1.6246722174677808,1.6246722174677808,0,0
S002,three_singleton_scaffolds,SIG-NIHDA-498,2,0.3135535444679931,0.31355357,-2.553200689758839e-08,interpolation,inside_training_range,reliable,0.02525225154743793,SIG-NIHDA-2063,0.027792664659982758,0.9085941148995822,0.8820594681472812,0.0,0.2361469864783235,0.31486264863776464,-0.6022551844370843,1.2293622733730705,-1.562327243274467,2.149309161640262,0.11913648982340562,0.47403353024678263,"[{""name"":""nbo_charge"",""value"":1.4580800533294678}]",nbo_charge,20260905,0.112513889,2,0.2010396554679931,0.2010396554679931,1,0
S002,three_singleton_scaffolds,SIG-NIHDA-785,3,0.3113434980008378,0.31134343,6.800083784952449e-08,interpolation,inside_training_range,reliable,0.022121844689542147,SIG-NIHDA-2063,0.027792664659982758,0.7959598318542758,0.8849876956331443,0.0,0.23688617448886612,0.3158482326518215,-0.6047390064621133,1.227426002463789,-1.5652073991905127,2.1479045136941948,0.11670812876626258,0.472148011414481,"[{""name"":""nbo_charge"",""value"":1.4592299461364746}]",nbo_charge,20260905,1.163593648,1,-0.8522501499991622,0.8522501499991622,1,1
S003,three_singleton_scaffolds,SIG-NIHDA-401,1,1.6855396141308887,1.6855396,1.4130888681407328e-08,interpolation,inside_training_range,reliable,8.774787353571512e-05,SIG-NIHDA-1057,0.02236045438292522,0.0039242437578871706,0.9294729222976021,0.0,0.24841713046920633,0.3312228406256084,0.43290845757653496,2.9381707706852422,0.06934471118406482,3.2656219926581085,1.2787073726484173,2.0698749950580577,"[{""name"":""nbo_charge"",""value"":0.7466779947280884}]",nbo_charge,20260906,0.056166692,3,1.6293729221308888,1.6293729221308888,0,0
S003,three_singleton_scaffolds,SIG-NIHDA-498,2,0.496095350344973,0.49609542,-6.965502702405146e-08,interpolation,inside_training_range,reliable,0.003164171918224601,SIG-NIHDA-785,0.02236045438292522,0.14150749640583377,0.9016683808293412,0.0,0.2411436955696294,0.3215249274261725,-0.7528814826249157,1.7450721833148617,-1.6589845079621355,2.717062239093327,0.13175008764114013,0.9971798605962283,"[{""name"":""nbo_charge"",""value"":1.4580800533294678}]",nbo_charge,20260906,0.112513889,2,0.38358146134497295,0.38358146134497295,1,0
S003,three_singleton_scaffolds,SIG-NIHDA-2062,3,0.4417145584538815,0.44171453,2.8453881528722746e-08,extrapolation,outside:nbo_charge,caution:outside_range,0.028086536178957733,SIG-NIHDA-2067,0.02236045438292522,1.256080744065963,0.9853872377445663,0.013787657323688533,0.2637125726156952,0.3516167634875936,-0.8185667731216217,1.7019958900293848,-1.7380028482469718,2.691982363804774,0.062357693575350495,0.9735278231659238,"[{""name"":""nbo_charge"",""value"":1.4906049966812134}]",nbo_charge,20260906,0.34352042,1,0.09819413845388153,0.09819413845388153,1,1
S004,three_singleton_scaffolds,SIG-NIHDA-401,1,1.5244055591568468,1.4924088,0.031996759156846855,sparse_interpolation,inside_training_range,reliable,0.2373593317888344,SIG-NIHDA-1057,0.11342656320996247,2.0926256167125645,0.6707299000537289,0.0,0.18926837126086932,0.2523578283478258,0.34318395868355256,2.705627159630141,0.33109154381810746,2.5839693160571597,1.1568470313721528,1.8474896420731928,"[{""name"":""sterimol_b5"",""value"":8.750675201416016},{""name"":""nbo_charge"",""value"":0.7466779947280884}]",B5_x_nbo_charge,20260907,0.056166692,3,1.468238867156847,1.468238867156847,0,0
S004,three_singleton_scaffolds,SIG-NIHDA-498,2,0.951043474662967,0.94122636,0.009817114662966975,sparse_interpolation,inside_training_range,reliable,0.5462191467454073,SIG-NIHDA-2064,0.11342656320996247,4.815619298402861,0.2202993272871389,0.0,0.13193311337188085,0.17591081782917448,-0.20135275335885794,2.103439702684792,-0.514204551795453,2.2757312433144863,0.6024685228345014,1.2543974976241583,"[{""name"":""sterimol_b5"",""value"":7.147030830383301},{""name"":""nbo_charge"",""value"":1.4580800533294678}]",B5_x_nbo_charge,20260907,0.112513889,2,0.838529585662967,0.838529585662967,1,0
S004,three_singleton_scaffolds,SIG-NIHDA-2063,3,0.5212780082650994,0.67111754,-0.1498395317349006,sparse_interpolation,inside_training_range,reliable,0.14146877973794914,SIG-NIHDA-785,0.11342656320996247,1.2472279485016051,0.8881732621328726,0.0,0.23769310622396406,0.3169241416319521,-0.6837521930721999,1.7263082096023987,-1.1477990649316563,2.044690365871798,0.08033623378167291,0.888433833657616,"[{""name"":""sterimol_b5"",""value"":9.087408065795898},{""name"":""nbo_charge"",""value"":1.4673559665679932}]",B5_x_nbo_charge,20260907,0.255397799,1,0.2658802092650994,0.2658802092650994,1,1
S005,three_singleton_scaffolds,SIG-NIHDA-401,1,2.090644853914476,2.0022602,0.08838465391447636,extrapolation,outside:B1_x_nbo_charge,caution:outside_range,0.639423363124028,SIG-NIHDA-724,0.6661944298752991,0.9598149345735566,1.5743509035936567,0.22560176429361023,0.4790829668065948,0.6387772890754597,0.8872333624408535,3.294056345388099,0.584957853882436,4.098471878414383,1.5683867606989064,3.1142872863645135,"[{""name"":""sterimol_b1"",""value"":1.7339874505996704},{""name"":""nbo_charge"",""value"":0.7466779947280884}]",B1_x_nbo_charge,20260908,0.056166692,2,2.034478161914476,2.034478161914476,0,0
S005,three_singleton_scaffolds,SIG-NIHDA-2064,2,1.060065733724315,0.9834223,0.07664343372431492,interpolation,inside_training_range,reliable,0.1795939156522113,SIG-NIHDA-2063,0.6661944298752991,0.26958183316817647,0.09931158045638014,0.0,0.12640897000182058,0.16854529333576077,0.009880429846598648,2.110251037602031,-2.1108825308049806,3.4412321478909353,0.3770296252245089,1.2777253913388782,"[{""name"":""sterimol_b1"",""value"":2.7117297649383545},{""name"":""nbo_charge"",""value"":1.477565050125122}]",B1_x_nbo_charge,20260908,0.028072105,3,1.031993628724315,1.031993628724315,1,0
S005,three_singleton_scaffolds,SIG-NIHDA-498,3,0.7605895916867667,1.3355739,-0.5749843083132333,interpolation,inside_training_range,reliable,0.3403359266620589,SIG-NIHDA-2063,0.6661944298752991,0.5108657644071932,0.5856614142311996,0.0,0.1739998988741841,0.2319998651655788,-0.31155143764569937,1.8327306210192327,-2.894267194959866,3.250244755428878,-0.36952814975836645,0.9702865249998808,"[{""name"":""sterimol_b1"",""value"":3.2884652614593506},{""name"":""nbo_charge"",""value"":1.4580800533294678}]",B1_x_nbo_charge,20260908,0.112513889,1,0.6480757026867666,0.6480757026867666,1,1
S006,three_singleton_scaffolds,SIG-NIHDA-401,1,1.6860323117462315,1.6860323,1.1746231542986152e-08,interpolation,inside_training_range,reliable,8.742995211075133e-05,SIG-NIHDA-1057,0.035752150173960384,0.0024454459853558625,0.9293774966859923,0.0,0.24839179019233165,0.3311890535897755,0.43007440402365105,2.9419902194688117,0.15849834591788214,3.281201444596113,1.2740951885593008,2.135374257160446,"[{""name"":""nbo_charge"",""value"":0.7466779947280884}]",nbo_charge,20260909,0.056166692,3,1.6298656197462316,1.6298656197462316,0,0
S006,three_singleton_scaffolds,SIG-NIHDA-498,2,0.4698904396483954,0.46989036,7.964839537910606e-08,interpolation,inside_training_range,reliable,0.0031527077310651297,SIG-NIHDA-785,0.035752150173960384,0.0881823251391846,0.8951293544715346,0.0,0.23946522303380377,0.3192869640450717,-0.7815690781016753,1.721349957398466,-1.6206215276692588,2.6577470558220426,0.07949430840389483,1.0579872275865891,"[{""name"":""nbo_charge"",""value"":1.4580800533294678}]",nbo_charge,20260909,0.112513889,2,0.35737655064839535,0.35737655064839535,1,0
S006,three_singleton_scaffolds,SIG-NIHDA-2067,3,0.4317378074802889,0.4317379,-9.251971111456925e-08,interpolation,inside_training_range,reliable,0.0077673749977982265,SIG-NIHDA-2064,0.035752150173960384,0.21725616389515764,0.9523675273997697,0.0,0.25457198674936443,0.33942931566581924,-0.8273250885658059,1.6908007035263837,-1.6764358267056445,2.63818813221763,0.02316391611880313,0.9745306602348325,"[{""name"":""nbo_charge"",""value"":1.4803980588912964}]",nbo_charge,20260909,0.465439555,1,-0.03370174751971111,0.03370174751971111,1,1
S007,three_singleton_scaffolds,SIG-NIHDA-724,1,1.5284485722689283,1.5284486,-2.7731071661207807e-08,interpolation,inside_training_range,reliable,0.0007375373007574293,SIG-NIHDA-1058,0.028841935951336772,0.025571698862442198,1.203181468749175,0.0,0.3318065209630603,0.4424086946174137,0.7739580010276583,2.282939143510198,0.22754907118411194,2.8324285505875073,1.1457644992098344,1.914744170110546,"[{""name"":""nbo_charge"",""value"":0.7455700039863586}]",nbo_charge,20260910,2.143755427,1,-0.6153068547310716,0.6153068547310716,1,1
S007,three_singleton_scaffolds,SIG-NIHDA-401,2,1.5264938072192535,1.5264938,7.219253639334511e-09,interpolation,inside_training_range,reliable,9.010789127783525e-05,SIG-NIHDA-1057,0.028841935951336772,0.003124197052162822,1.2002528077870802,0.0,0.3308009718001099,0.44106796240014656,0.7722881199344291,2.280699494504078,0.22494274530839742,2.8312113600366198,1.1444020619508863,1.9122370534729953,"[{""name"":""nbo_charge"",""value"":0.7466779947280884}]",nbo_charge,20260910,0.056166692,3,1.4703271152192536,1.4703271152192536,0,0
S007,three_singleton_scaffolds,SIG-NIHDA-785,3,0.26937892508931327,0.2693789,2.508931329359143e-08,interpolation,inside_training_range,reliable,0.0032492737168787755,SIG-NIHDA-498,0.028841935951336772,0.11265796173880545,0.6831772651904658,0.0,0.19167588223901774,0.255567842985357,-0.44431553114943845,0.983073381328065,-1.4511927301985708,2.048432705300965,0.10875161202810375,0.41167233943897086,"[{""name"":""nbo_charge"",""value"":1.4592299461364746}]",nbo_charge,20260910,1.163593648,2,-0.8942147229106867,0.8942147229106867,0,0
S008,three_singleton_scaffolds,SIG-NIHDA-724,1,1.5339348678768303,1.5339348,6.787683037856596e-08,interpolation,inside_training_range,reliable,0.0007439983119938987,SIG-NIHDA-1058,0.02316300019884565,0.03212011853416884,1.2032644403240462,0.0,0.33183504476404857,0.4424467263520648,0.32547125786059405,2.7423984778930666,-0.018992939175534573,3.171090425807546,1.1643566119585051,1.9412878025512206,"[{""name"":""nbo_charge"",""value"":0.7455700039863586}]",nbo_charge,20260911,2.143755427,1,-0.6098205591231696,0.6098205591231696,1,1
S008,three_singleton_scaffolds,SIG-NIHDA-401,2,1.5322013302719455,1.5322013,3.0271945394844124e-08,interpolation,inside_training_range,reliable,9.08972589441781e-05,SIG-NIHDA-1057,0.02316300019884565,0.003924243757883664,1.2003101235593707,0.0,0.3308206275313017,0.4410941700417356,0.3241980324523117,2.740204628091579,-0.021709932029424506,3.1702408067236028,1.1631239187739635,1.9390108746214862,"[{""name"":""nbo_charge"",""value"":0.7466779947280884}]",nbo_charge,20260911,0.056166692,3,1.4760346382719456,1.4760346382719456,0,0
S008,three_singleton_scaffolds,SIG-NIHDA-2062,3,0.3682697335496954,0.36826968,5.354969540016796e-08,extrapolation,outside:nbo_charge,caution:outside_range,0.029094598524565973,SIG-NIHDA-2067,0.02316300019884565,1.2560807440659578,0.7832768603298148,0.013787657323688533,0.2126460914183046,0.2835281218910728,-0.7848526267708604,1.5213920938702512,-1.845952926124281,2.59978967016147,0.03329333944552887,0.7714632532758615,"[{""name"":""nbo_charge"",""value"":1.4906049966812134}]",nbo_charge,20260911,0.34352042,2,0.024749313549695395,0.024749313549695395,1,0
S009,three_singleton_scaffolds,SIG-NIHDA-724,1,1.534591642170902,1.5345917,-5.782909795470914e-08,interpolation,inside_training_range,reliable,0.0007391157695031403,SIG-NIHDA-1058,0.02890366312691861,0.025571698862445768,1.2030659022935317,0.0,0.33176679503733564,0.4423557267164475,0.3398035718341701,2.729379712507634,-0.020071047084216254,3.1737382407732935,1.165759531966067,1.9548191087430251,"[{""name"":""nbo_charge"",""value"":0.7455700039863586}]",nbo_charge,20260912,2.143755427,1,-0.6091637848290978,0.6091637848290978,1,1
S009,three_singleton_scaffolds,SIG-NIHDA-401,2,1.5328944669578703,1.5328945,-3.3042129699012435e-08,interpolation,inside_training_range,reliable,9.030073913773862e-05,SIG-NIHDA-1057,0.02890366312691861,0.0031241970521597856,1.2001309734453371,0.0,0.3307591933461218,0.44101225779482905,0.3385584646108686,2.727230469304872,-0.022812049670144274,3.172867310539126,1.1646365997649692,1.9525474911985263,"[{""name"":""nbo_charge"",""value"":0.7466779947280884}]",nbo_charge,20260912,0.056166692,3,1.4767277749578704,1.4767277749578704,0,0
S009,three_singleton_scaffolds,SIG-NIHDA-2063,3,0.4289892226999825,0.42898917,5.269998254453512e-08,interpolation,inside_training_range,reliable,0.023010991342289788,SIG-NIHDA-785,0.02890366312691861,0.7961271635794548,0.7088548060831138,0.0,0.19678216230101842,0.2623762164013579,-0.703631074558591,1.561609519958556,-1.8056610483455169,2.6063822207867613,0.1296163871618859,0.8108777780095693,"[{""name"":""nbo_charge"",""value"":1.4673559665679932}]",nbo_charge,20260912,0.255397799,2,0.17359142369998254,0.17359142369998254,1,0
S010,three_singleton_scaffolds,SIG-NIHDA-724,1,1.5332717320167006,1.5332718,-6.798329943435988e-08,interpolation,inside_training_range,reliable,0.0007411919631881148,SIG-NIHDA-1058,0.02898485420054797,0.025571698862439065,1.203055524343119,0.0,0.33176322780749956,0.44235097040999943,0.4117166548382578,2.6548268091951437,0.127926343095619,3.0412617853287003,1.1616123054774206,1.9388294611329984,"[{""name"":""nbo_charge"",""value"":0.7455700039863586}]",nbo_charge,20260913,2.143755427,1,-0.6104836949832992,0.6104836949832992,1,1
S010,three_singleton_scaffolds,SIG-NIHDA-401,2,1.531642520134909,1.5316426,-7.98650909850096e-08,interpolation,inside_training_range,reliable,9.055439605054616e-05,SIG-NIHDA-1057,0.02898485420054797,0.0031241970521567845,1.2001123512103447,0.0,0.3307528079325174,0.44100374391002317,0.41051299028677857,2.6527720499830396,0.12547276495579007,3.0404868626034913,1.1604187165920958,1.9368825818914277,"[{""name"":""nbo_charge"",""value"":0.7466779947280884}]",nbo_charge,20260913,0.056166692,2,1.4754758281349092,1.4754758281349092,0,0
S010,three_singleton_scaffolds,SIG-NIHDA-2064,3,0.4569314868626293,0.4569316,-1.1313737069418295e-07,interpolation,inside_training_range,reliable,0.008044954101469548,SIG-NIHDA-2067,0.02898485420054797,0.27755716988624546,0.7413543628333985,0.0,0.20351518447030204,0.27135357929373605,-0.6092542863720245,1.523117260097283,-1.4930321866347367,2.529308413671732,0.1707657395418302,0.8394938120147883,"[{""name"":""nbo_charge"",""value"":1.477565050125122}]",nbo_charge,20260913,0.028072105,3,0.4288593818626293,0.4288593818626293,1,0
S011,three_singleton_scaffolds,SIG-NIHDA-724,1,1.5344711686756938,1.5344712,-3.1324306259961077e-08,interpolation,inside_training_range,reliable,0.000741786777421094,SIG-NIHDA-1058,0.037059525106990066,0.020016089663307104,1.2030795632873508,0.0,0.33177149079995466,0.4423619877332729,0.3306103671767422,2.738331970174645,0.11898819348337941,3.0264322141587954,1.1647586778220196,1.9371404228961602,"[{""name"":""nbo_charge"",""value"":0.7455700039863586}]",nbo_charge,20260914,2.143755427,1,-0.6092842583243061,0.6092842583243061,1,1
S011,three_singleton_scaffolds,SIG-NIHDA-401,2,1.532703892767728,1.5327039,-7.232272114521265e-09,interpolation,inside_training_range,reliable,9.062706689211275e-05,SIG-NIHDA-1057,0.037059525106990066,0.002445445985356648,1.200134028227632,0.0,0.33076024081569755,0.44101365442093005,0.3293002400419389,2.7361075454935166,0.11641682737935932,3.0255370099873873,1.1638494922515066,1.9349651001803112,"[{""name"":""nbo_charge"",""value"":0.7466779947280884}]",nbo_charge,20260914,0.056166692,3,1.476537200767728,1.476537200767728,0,0
S011,three_singleton_scaffolds,SIG-NIHDA-2067,3,0.3624000772660736,0.36240005,2.726607362113498e-08,interpolation,inside_training_range,reliable,0.00805141026052103,SIG-NIHDA-2064,0.037059525106990066,0.21725616389516,0.7504221376460412,0.0,0.205447626381322,0.27393016850842933,-0.7829429862552002,1.5077431407873474,-1.586361753498758,2.4327258633352855,0.05911515550491089,0.7648640223587095,"[{""name"":""nbo_charge"",""value"":1.4803980588912964}]",nbo_charge,20260914,0.465439555,2,-0.10303947773392641,0.10303947773392641,1,0
S012,three_singleton_scaffolds,SIG-NIHDA-401,1,1.680346399147453,1.6803464,-8.525469219478055e-10,interpolation,inside_training_range,reliable,8.77814086335249e-05,SIG-NIHDA-1057,0.025534381190971844,0.003437773094127758,0.9294580263138225,0.0,0.24841317466845517,0.3312175662246069,0.7529400945939805,2.6077527037009256,0.2867185103872416,3.075974495222417,1.2300053347072515,2.1314309929743684,"[{""name"":""nbo_charge"",""value"":0.7466779947280884}]",nbo_charge,20260915,0.056166692,3,1.624179707147453,1.624179707147453,0,0
S012,three_singleton_scaffolds,SIG-NIHDA-785,2,0.2393957352290954,0.23939562,1.1522909540429005e-07,interpolation,inside_training_range,reliable,0.003165381187581806,SIG-NIHDA-498,0.025534381190971844,0.12396545519971268,0.905344037347274,0.0,0.24209254656575174,0.32279006208766897,-0.6856598937747709,1.1644513642329617,-1.5988098602243497,2.1082936930085205,0.07975819923172764,0.4381843786971401,"[{""name"":""nbo_charge"",""value"":1.4592299461364746}]",nbo_charge,20260915,1.163593648,1,-0.9241979127709046,0.9241979127709046,1,1
S012,three_singleton_scaffolds,SIG-NIHDA-2062,3,0.1759478703772004,0.1759479,-2.962279960216918e-08,extrapolation,outside:nbo_charge,caution:outside_range,0.028097270168269572,SIG-NIHDA-2067,0.025534381190971844,1.1003701228602276,0.9861339465927323,0.013787657323688533,0.26392288008893683,0.3518971734519158,-0.7572014845711099,1.1090972253255107,-1.6818333475848832,2.0656848221456667,0.005492123429064577,0.38752334883796735,"[{""name"":""nbo_charge"",""value"":1.4906049966812134}]",nbo_charge,20260915,0.34352042,2,-0.1675725496227996,0.1675725496227996,1,0
S013,three_singleton_scaffolds,SIG-NIHDA-401,1,1.6795646757697398,1.6795647,-2.4230260242674717e-08,interpolation,inside_training_range,reliable,8.707499127724727e-05,SIG-NIHDA-1057,0.05320591205322445,0.0016365660866811558,0.9294012326590544,0.0,0.24839809303830995,0.33119745738441325,0.7373618247193341,2.6217675268201455,0.3772817418177268,2.981826107505771,1.2725437839218077,2.082012799898864,"[{""name"":""nbo_charge"",""value"":0.7466779947280884}]",nbo_charge,20260916,0.056166692,3,1.6233979837697399,1.6233979837697399,0,0
S013,three_singleton_scaffolds,SIG-NIHDA-785,2,0.27322447021504104,0.27322435,1.202150410328784e-07,interpolation,inside_training_range,reliable,0.0031399079097557125,SIG-NIHDA-498,0.05320591205322445,0.059014267185472,0.89063533517275,0.0,0.23831875717975382,0.3177583429063384,-0.6651670863366693,1.2116160267667513,-1.4567197075098592,2.0135025366635513,0.07238390789311779,0.47747551939716004,"[{""name"":""nbo_charge"",""value"":1.4592299461364746}]",nbo_charge,20260916,1.163593648,1,-0.8903691777849589,0.8903691777849589,1,1
S013,three_singleton_scaffolds,SIG-NIHDA-2063,3,0.25718641260897357,0.2571864,1.2608973587457939e-08,interpolation,inside_training_range,reliable,0.02532889428508367,SIG-NIHDA-498,0.05320591205322445,0.4760541320999432,0.9113912313668169,0.0,0.24366199665890323,0.32488266221187095,-0.6832275043489939,1.197600329566941,-1.4776348607407415,2.002459668693809,0.05427841319690998,0.4604921328380136,"[{""name"":""nbo_charge"",""value"":1.4673559665679932}]",nbo_charge,20260916,0.255397799,2,0.0017886136089735882,0.0017886136089735882,1,0
S014,three_singleton_scaffolds,SIG-NIHDA-401,1,1.6794904330017317,1.6794904,3.3001731791770794e-08,interpolation,inside_training_range,reliable,8.737694403571084e-05,SIG-NIHDA-1057,0.027967808232632674,0.0031241970521579854,0.9293532737078188,0.0,0.24838535819306287,0.3311804775907505,0.7740350783017004,2.584945787701763,0.20699408006091735,3.0036949763981875,1.158947419978903,2.049999650129226,"[{""name"":""nbo_charge"",""value"":0.7466779947280884}]",nbo_charge,20260917,0.056166692,2,1.6233237410017318,1.6233237410017318,0,0
S014,three_singleton_scaffolds,SIG-NIHDA-785,2,0.3241885406884535,0.32418847,7.068845347957264e-08,interpolation,inside_training_range,reliable,0.0031507962697902014,SIG-NIHDA-498,0.027967808232632674,0.11265796173880623,0.8969946936923393,0.0,0.23994278293031623,0.31992371057375496,-0.5781999151755977,1.2265769965525046,-1.5640683047559834,2.1439979000626748,0.16276728699429982,0.49342918662392204,"[{""name"":""nbo_charge"",""value"":1.4592299461364746}]",nbo_charge,20260917,1.163593648,1,-0.8394051073115465,0.8394051073115465,1,1
S014,three_singleton_scaffolds,SIG-NIHDA-2064,3,0.2893144503397309,0.2893145,-4.966026906361165e-08,interpolation,inside_training_range,reliable,0.007762665700970839,SIG-NIHDA-2067,0.027967808232632674,0.27755716988624823,0.9439895546783345,0.0,0.2523023256202572,0.3364031008270096,-0.617560282381776,1.1961891830612377,-1.6096405790748123,2.1218765161240123,0.12146896344897158,0.4663355596486532,"[{""name"":""nbo_charge"",""value"":1.477565050125122}]",nbo_charge,20260917,0.028072105,3,0.2612423453397309,0.2612423453397309,1,0
S015,three_singleton_scaffolds,SIG-NIHDA-401,1,1.6799194030972728,1.6799194,3.097272882612856e-09,interpolation,inside_training_range,reliable,8.746300322015621e-05,SIG-NIHDA-1057,0.03576566554482108,0.002445445985355667,0.9293600535242855,0.0,0.24838715844095183,0.3311828779212691,0.7844343567564609,2.5754044494380848,0.22247861183468576,3.0951879956869837,1.1621789737823212,2.08323426592204,"[{""name"":""nbo_charge"",""value"":0.7466779947280884}]",nbo_charge,20260918,0.056166692,3,1.623752711097273,1.623752711097273,0,0
S015,three_singleton_scaffolds,SIG-NIHDA-785,2,0.21490512011143892,0.21490502,1.0011143891652807e-07,interpolation,inside_training_range,reliable,0.0031538995478928022,SIG-NIHDA-498,0.03576566554482108,0.08818232513918622,0.8987867181048983,0.0,0.24040250923453915,0.32053667897938554,-0.6777115838086584,1.107521824031536,-1.6740293562168516,2.1308742819416455,0.0768368030370226,0.36122836011520154,"[{""name"":""nbo_charge"",""value"":1.4592299461364746}]",nbo_charge,20260918,1.163593648,1,-0.9486885278885611,0.9486885278885611,0,1
S015,three_singleton_scaffolds,SIG-NIHDA-2067,3,0.17138325834631019,0.17138314,1.1834631019613795e-07,interpolation,inside_training_range,reliable,0.0077703112954252695,SIG-NIHDA-2064,0.03576566554482108,0.21725616389516403,0.9530963258713512,0.0,0.2547703723413527,0.33969382978847024,-0.7263882519200573,1.0691547686126777,-1.7303698018907196,2.1022269652326875,0.032439169222663364,0.32018777180798297,"[{""name"":""nbo_charge"",""value"":1.4803980588912964}]",nbo_charge,20260918,0.465439555,2,-0.2940562966536898,0.2940562966536898,1,0
S016,three_singleton_scaffolds,SIG-NIHDA-401,1,1.6841086962313767,1.6841087,-3.768623191291454e-09,interpolation,inside_training_range,reliable,8.802304860722199e-05,SIG-NIHDA-1057,0.014370955520823125,0.0061250658301515845,0.9293938533840927,0.0,0.24839613352973322,0.33119484470631094,0.38723993871061957,2.980977453752134,0.11163504082644526,3.3450784218796046,1.2971093039710213,2.141487172502154,"[{""name"":""nbo_charge"",""value"":0.7466779947280884}]",nbo_charge,20260919,0.056166692,3,1.6279420042313768,1.6279420042313768,0,0
S016,three_singleton_scaffolds,SIG-NIHDA-2063,2,0.44237819540128953,0.44237828,-8.459871048138723e-08,sparse_interpolation,inside_training_range,reliable,0.022430576191982077,SIG-NIHDA-785,0.014370955520823125,1.560827055617894,0.9314408381847508,0.0,0.2489402907197587,0.33192038762634496,-0.8547731741669025,1.7395295649694815,-1.7133737980693238,2.756971068769019,0.062021296583144904,0.9817061136425025,"[{""name"":""nbo_charge"",""value"":1.4673559665679932}]",nbo_charge,20260919,0.255397799,2,0.18698039640128955,0.18698039640128955,1,0
S016,three_singleton_scaffolds,SIG-NIHDA-2062,3,0.40232004053275716,0.40232015,-1.0946724282590026e-07,extrapolation,outside:nbo_charge,caution:outside_range,0.028174614833053058,SIG-NIHDA-2067,0.014370955520823125,1.960524809378806,0.9914712588032117,0.013787657323688533,0.2654307510046893,0.35390766800625245,-0.9033667560394489,1.7080068371049633,-1.7722484787315578,2.7379987592264268,0.008487859812125008,0.9522393666733847,"[{""name"":""nbo_charge"",""value"":1.4906049966812134}]",nbo_charge,20260919,0.34352042,1,0.05879962053275717,0.05879962053275717,1,1
S017,three_singleton_scaffolds,SIG-NIHDA-401,1,1.6828089347440311,1.6828089,3.474403120762304e-08,interpolation,inside_training_range,reliable,8.83384002483556e-05,SIG-NIHDA-1057,0.036129580109034,0.0024450436451728115,0.929416637804232,0.0,0.24840218380390328,0.3312029117385377,0.4520072610370214,2.913610608451041,0.12362325420077758,3.2453248264715144,1.181761800886155,2.0671099442569423,"[{""name"":""nbo_charge"",""value"":0.7466779947280884}]",nbo_charge,20260920,0.056166692,2,1.6266422427440312,1.6266422427440312,0,0
