split_id,stratum,permutation,ranking,top1_recovery,top2_recall,rank_of_best,spearman_rho,ndcg,candidate_mean_ddg,selected_top1_ddg,selected_top2_mean_ddg,top1_gain_over_panel_mean,top2_gain_over_panel_mean,top1_outcome_enrichment,top2_outcome_enrichment
S033,three_singleton_scaffolds,1,SIG-NIHDA-498|SIG-NIHDA-2062|SIG-NIHDA-2067,0.0,0.5,3,-1.0,0.7610309223019988,0.3071579546666667,0.112513889,0.22801715449999999,-0.19464406566666667,-0.07914080016666669,0.3663062840814333,0.742344943491528
S033,three_singleton_scaffolds,2,SIG-NIHDA-498|SIG-NIHDA-2067|SIG-NIHDA-2062,0.0,0.5,2,-0.5,0.7826480846092325,0.3071579546666667,0.112513889,0.288976722,-0.19464406566666667,-0.018181232666666658,0.3663062840814333,0.9408081985491886
S033,three_singleton_scaffolds,3,SIG-NIHDA-2062|SIG-NIHDA-498|SIG-NIHDA-2067,0.0,0.5,3,-0.5,0.8764883169916426,0.3071579546666667,0.34352042,0.22801715449999999,0.036362465333333316,-0.07914080016666669,1.1183836029016228,0.742344943491528
S033,three_singleton_scaffolds,4,SIG-NIHDA-2062|SIG-NIHDA-2067|SIG-NIHDA-498,0.0,1.0,2,0.5,0.9390646419000381,0.3071579546666667,0.34352042,0.4044799875,0.036362465333333316,0.09732203283333335,1.1183836029016228,1.3168468579592834
S033,three_singleton_scaffolds,5,SIG-NIHDA-2067|SIG-NIHDA-498|SIG-NIHDA-2062,1.0,0.5,1,0.5,0.9590408373988382,0.3071579546666667,0.465439555,0.288976722,0.15828160033333333,-0.018181232666666658,1.515310113016944,0.9408081985491886
S033,three_singleton_scaffolds,6,SIG-NIHDA-2067|SIG-NIHDA-2062|SIG-NIHDA-498,1.0,1.0,1,1.0,1.0,0.3071579546666667,0.465439555,0.4044799875,0.15828160033333333,0.09732203283333335,1.515310113016944,1.3168468579592834
S034,three_singleton_scaffolds,1,SIG-NIHDA-498|SIG-NIHDA-2063|SIG-NIHDA-2064,0.0,1.0,2,0.5,0.8450917770561617,0.13199459766666666,0.112513889,0.18395584399999998,-0.019480708666666652,0.05196124633333332,0.8524128334716973,1.3936619168653703
S034,three_singleton_scaffolds,2,SIG-NIHDA-498|SIG-NIHDA-2064|SIG-NIHDA-2063,0.0,0.5,3,-0.5,0.7576600641194859,0.13199459766666666,0.112513889,0.070292997,-0.019480708666666652,-0.06170160066666666,0.8524128334716973,0.5325444998704782
S034,three_singleton_scaffolds,3,SIG-NIHDA-2063|SIG-NIHDA-498|SIG-NIHDA-2064,1.0,1.0,1,1.0,1.0,0.13199459766666666,0.255397799,0.18395584399999998,0.12340320133333332,0.05196124633333332,1.9349110002590435,1.3936619168653703
S034,three_singleton_scaffolds,4,SIG-NIHDA-2063|SIG-NIHDA-2064|SIG-NIHDA-498,1.0,0.5,1,0.5,0.967522853714245,0.13199459766666666,0.255397799,0.141734952,0.12340320133333332,0.00974035433333334,1.9349110002590435,1.0737935832641514
S034,three_singleton_scaffolds,5,SIG-NIHDA-2064|SIG-NIHDA-498|SIG-NIHDA-2063,0.0,0.5,3,-1.0,0.6661121305442678,0.13199459766666666,0.028072105,0.070292997,-0.10392249266666666,-0.06170160066666666,0.21267616626925942,0.5325444998704782
S034,three_singleton_scaffolds,6,SIG-NIHDA-2064|SIG-NIHDA-2063|SIG-NIHDA-498,0.0,0.5,2,-0.5,0.7210666971951888,0.13199459766666666,0.028072105,0.141734952,-0.10392249266666666,0.00974035433333334,0.21267616626925942,1.0737935832641514
S035,three_singleton_scaffolds,1,SIG-NIHDA-498|SIG-NIHDA-2063|SIG-NIHDA-2067,0.0,0.5,3,-1.0,0.7415730825849632,0.27778374766666664,0.112513889,0.18395584399999998,-0.16526985866666663,-0.09382790366666666,0.4050412954144955,0.6622268060863743
S035,three_singleton_scaffolds,2,SIG-NIHDA-498|SIG-NIHDA-2067|SIG-NIHDA-2063,0.0,0.5,2,-0.5,0.7818474280349852,0.2777837476666667,0.112513889,0.288976722,-0.16526985866666669,0.011192974333333328,0.40504129541449546,1.0402938416208733
S035,three_singleton_scaffolds,3,SIG-NIHDA-2063|SIG-NIHDA-498|SIG-NIHDA-2067,0.0,0.5,3,-0.5,0.8188014512119297,0.27778374766666664,0.255397799,0.18395584399999998,-0.022385948666666655,-0.09382790366666666,0.9194123167582532,0.6622268060863743
S035,three_singleton_scaffolds,4,SIG-NIHDA-2063|SIG-NIHDA-2067|SIG-NIHDA-498,0.0,1.0,2,0.5,0.8864729964386939,0.27778374766666664,0.255397799,0.36041867699999997,-0.022385948666666655,0.08263492933333333,0.9194123167582532,1.2974793522927524
S035,three_singleton_scaffolds,5,SIG-NIHDA-2067|SIG-NIHDA-498|SIG-NIHDA-2063,1.0,0.5,1,0.5,0.9726028002232575,0.2777837476666667,0.465439555,0.288976722,0.1876558073333333,0.011192974333333328,1.6755463878272512,1.0402938416208733
S035,three_singleton_scaffolds,6,SIG-NIHDA-2067|SIG-NIHDA-2063|SIG-NIHDA-498,1.0,1.0,1,1.0,1.0,0.27778374766666664,0.465439555,0.36041867699999997,0.18765580733333337,0.08263492933333333,1.6755463878272516,1.2974793522927524
S036,three_singleton_scaffolds,1,SIG-NIHDA-498|SIG-NIHDA-2064|SIG-NIHDA-2067,0.0,0.5,3,-0.5,0.6593441424817016,0.2020085163333333,0.112513889,0.070292997,-0.0894946273333333,-0.1317155193333333,0.5569759683514598,0.34797046320566927
S036,three_singleton_scaffolds,2,SIG-NIHDA-498|SIG-NIHDA-2067|SIG-NIHDA-2064,0.0,1.0,2,0.5,0.7633734991745443,0.20200851633333336,0.112513889,0.288976722,-0.08949462733333335,0.08696820566666666,0.5569759683514597,1.4305175209700605
S036,three_singleton_scaffolds,3,SIG-NIHDA-2064|SIG-NIHDA-498|SIG-NIHDA-2067,0.0,0.5,3,-1.0,0.602728356789938,0.2020085163333333,0.028072105,0.070292997,-0.17393641133333332,-0.1317155193333333,0.13896495805987877,0.34797046320566927
S036,three_singleton_scaffolds,4,SIG-NIHDA-2064|SIG-NIHDA-2067|SIG-NIHDA-498,0.0,0.5,2,-0.5,0.6866729438742606,0.20200851633333336,0.028072105,0.24675583,-0.17393641133333337,0.04474731366666665,0.13896495805987874,1.22151201582427
S036,three_singleton_scaffolds,5,SIG-NIHDA-2067|SIG-NIHDA-498|SIG-NIHDA-2064,1.0,1.0,1,1.0,1.0,0.20200851633333336,0.465439555,0.288976722,0.2634310386666666,0.08696820566666666,2.304059073588661,1.4305175209700605
S036,three_singleton_scaffolds,6,SIG-NIHDA-2067|SIG-NIHDA-2064|SIG-NIHDA-498,1.0,0.5,1,0.5,0.9799152303914799,0.20200851633333336,0.465439555,0.24675583,0.2634310386666666,0.04474731366666665,2.304059073588661,1.22151201582427
S037,one_three_member_scaffold,1,SIG-NIHDA-723|SIG-NIHDA-1057|SIG-NIHDA-1058,1.0,1.0,1,1.0,1.0,1.5326791656666667,1.930777231,1.7172219245,0.39809806533333325,0.18454275883333326,1.2597399861961152,1.1204053418140274
S037,one_three_member_scaffold,2,SIG-NIHDA-723|SIG-NIHDA-1058|SIG-NIHDA-1057,1.0,0.5,1,0.5,0.9871360757839553,1.5326791656666667,1.930777231,1.5471854395,0.39809806533333325,0.01450627383333325,1.2597399861961152,1.0094646512840302
S037,one_three_member_scaffold,3,SIG-NIHDA-1057|SIG-NIHDA-723|SIG-NIHDA-1058,0.0,1.0,2,0.5,0.9544579678024139,1.5326791656666667,1.503666618,1.7172219245,-0.02901254766666672,0.18454275883333326,0.9810706974319396,1.1204053418140274
S037,one_three_member_scaffold,4,SIG-NIHDA-1057|SIG-NIHDA-1058|SIG-NIHDA-723,0.0,0.5,3,-0.5,0.9254377505487296,1.5326791656666667,1.503666618,1.333630133,-0.02901254766666672,-0.19904903266666674,0.9810706974319396,0.8701300069019424
S037,one_three_member_scaffold,5,SIG-NIHDA-1058|SIG-NIHDA-723|SIG-NIHDA-1057,0.0,0.5,2,-0.5,0.9053326778467433,1.5326791656666667,1.163593648,1.5471854395,-0.36908551766666675,0.01450627383333325,0.7591893163719452,1.0094646512840302
S037,one_three_member_scaffold,6,SIG-NIHDA-1058|SIG-NIHDA-1057|SIG-NIHDA-723,0.0,0.5,3,-1.0,0.8891763848091038,1.5326791656666667,1.163593648,1.333630133,-0.36908551766666675,-0.19904903266666674,0.7591893163719452,0.8701300069019424
S038,three_singleton_scaffolds,1,SIG-NIHDA-724|SIG-NIHDA-785|SIG-NIHDA-2062,1.0,1.0,1,1.0,1.0,1.2169564983333332,2.143755427,1.6536745375,0.9267989286666667,0.43671803916666674,1.761571124305554,1.3588608465173309
S038,three_singleton_scaffolds,2,SIG-NIHDA-724|SIG-NIHDA-2062|SIG-NIHDA-785,1.0,0.5,1,0.5,0.9647921626764489,1.2169564983333332,2.143755427,1.2436379235,0.9267989286666667,0.026681425166666717,1.761571124305554,1.0219247156354463
S038,three_singleton_scaffolds,3,SIG-NIHDA-785|SIG-NIHDA-724|SIG-NIHDA-2062,0.0,1.0,2,0.5,0.8813807530994568,1.2169564983333332,1.163593648,1.6536745375,-0.05336285033333321,0.43671803916666674,0.9561505687291078,1.3588608465173309
S038,three_singleton_scaffolds,4,SIG-NIHDA-785|SIG-NIHDA-2062|SIG-NIHDA-724,0.0,0.5,3,-0.5,0.8040920682521348,1.2169564983333332,1.163593648,0.753557034,-0.05336285033333321,-0.46339946433333323,0.9561505687291078,0.6192144378472231
S038,three_singleton_scaffolds,5,SIG-NIHDA-2062|SIG-NIHDA-724|SIG-NIHDA-785,0.0,0.5,2,-0.5,0.7469275964900394,1.2169564983333332,0.34352042,1.2436379235,-0.8734360783333333,0.026681425166666717,0.28227830696533845,1.0219247156354463
S038,three_singleton_scaffolds,6,SIG-NIHDA-2062|SIG-NIHDA-785|SIG-NIHDA-724,0.0,0.5,3,-1.0,0.7048467489662686,1.2169564983333332,0.34352042,0.753557034,-0.8734360783333333,-0.46339946433333323,0.28227830696533845,0.6192144378472231
S039,three_singleton_scaffolds,1,SIG-NIHDA-724|SIG-NIHDA-785|SIG-NIHDA-2063,1.0,1.0,1,1.0,1.0,1.1875822913333332,2.143755427,1.6536745375,0.9561731356666667,0.4660922461666668,1.8051426352889983,1.392471536135295
S039,three_singleton_scaffolds,2,SIG-NIHDA-724|SIG-NIHDA-2063|SIG-NIHDA-785,1.0,0.5,1,0.5,0.96043723330472,1.1875822913333332,2.143755427,1.1995766129999998,0.9561731356666667,0.011994321666666696,1.8051426352889983,1.010099781509204
S039,three_singleton_scaffolds,3,SIG-NIHDA-785|SIG-NIHDA-724|SIG-NIHDA-2063,0.0,1.0,2,0.5,0.8796418260446931,1.1875822913333332,1.163593648,1.6536745375,-0.02398864333333317,0.4660922461666668,0.9798004369815919,1.392471536135295
S039,three_singleton_scaffolds,4,SIG-NIHDA-785|SIG-NIHDA-2063|SIG-NIHDA-724,0.0,0.5,3,-0.5,0.7973813176355464,1.1875822913333334,1.163593648,0.7094957235,-0.023988643333333393,-0.47808656783333336,0.9798004369815917,0.597428682355501
S039,three_singleton_scaffolds,5,SIG-NIHDA-2063|SIG-NIHDA-724|SIG-NIHDA-785,0.0,0.5,2,-0.5,0.7285578836400817,1.1875822913333332,0.255397799,1.1995766129999998,-0.9321844923333331,0.011994321666666696,0.21505692772941018,1.010099781509204
S039,three_singleton_scaffolds,6,SIG-NIHDA-2063|SIG-NIHDA-785|SIG-NIHDA-724,0.0,0.5,3,-1.0,0.6858601419262152,1.1875822913333334,0.255397799,0.7094957235,-0.9321844923333333,-0.47808656783333336,0.21505692772941015,0.597428682355501
S040,three_singleton_scaffolds,1,SIG-NIHDA-724|SIG-NIHDA-785|SIG-NIHDA-2064,1.0,1.0,1,1.0,1.0,1.11180706,2.143755427,1.6536745375,1.0319483669999998,0.5418674774999999,1.9281721659511677,1.4873754601810136
S040,three_singleton_scaffolds,2,SIG-NIHDA-724|SIG-NIHDA-2064|SIG-NIHDA-785,1.0,0.5,1,0.5,0.948590325904048,1.11180706,2.143755427,1.085913766,1.0319483669999998,-0.025893294000000067,1.9281721659511677,0.9767106227945701
S040,three_singleton_scaffolds,3,SIG-NIHDA-785|SIG-NIHDA-724|SIG-NIHDA-2064,0.0,1.0,2,0.5,0.8749113457002714,1.11180706,1.163593648,1.6536745375,0.05178658799999991,0.5418674774999999,1.0465787544108596,1.4873754601810136
S040,three_singleton_scaffolds,4,SIG-NIHDA-785|SIG-NIHDA-2064|SIG-NIHDA-724,0.0,0.5,3,-0.5,0.7791257652815112,1.11180706,1.163593648,0.5958328764999999,0.05178658799999991,-0.5159741835000001,1.0465787544108596,0.535913917024416
S040,three_singleton_scaffolds,5,SIG-NIHDA-2064|SIG-NIHDA-724|SIG-NIHDA-785,0.0,0.5,2,-0.5,0.6785859395430903,1.11180706,0.028072105,1.085913766,-1.0837349550000002,-0.025893294000000067,0.025249079637972436,0.9767106227945701
S040,three_singleton_scaffolds,6,SIG-NIHDA-2064|SIG-NIHDA-785|SIG-NIHDA-724,0.0,0.5,3,-1.0,0.6342100332202821,1.11180706,0.028072105,0.5958328764999999,-1.0837349550000002,-0.5159741835000001,0.025249079637972436,0.535913917024416
S041,three_singleton_scaffolds,1,SIG-NIHDA-724|SIG-NIHDA-785|SIG-NIHDA-2067,1.0,1.0,1,1.0,1.0,1.25759621,2.143755427,1.6536745375,0.8861592169999999,0.39607832749999994,1.7046452668619285,1.3149487286543269
S041,three_singleton_scaffolds,2,SIG-NIHDA-724|SIG-NIHDA-2067|SIG-NIHDA-785,1.0,0.5,1,0.5,0.9706138608193171,1.25759621,2.143755427,1.304597491,0.8861592169999999,0.047001281000000006,1.7046452668619285,1.0373739047766373
S041,three_singleton_scaffolds,3,SIG-NIHDA-785|SIG-NIHDA-724|SIG-NIHDA-2067,0.0,1.0,2,0.5,0.8837053621897948,1.25759621,1.163593648,1.6536745375,-0.09400256200000001,0.39607832749999994,0.9252521904467254,1.3149487286543269
S041,three_singleton_scaffolds,4,SIG-NIHDA-785|SIG-NIHDA-2067|SIG-NIHDA-724,0.0,0.5,3,-0.5,0.8130630436841276,1.25759621,1.163593648,0.8145166015,-0.09400256200000001,-0.44307960849999994,0.9252521904467254,0.6476773665690357
S041,three_singleton_scaffolds,5,SIG-NIHDA-2067|SIG-NIHDA-724|SIG-NIHDA-785,0.0,0.5,2,-0.5,0.7714843490927037,1.25759621,0.465439555,1.304597491,-0.792156655,0.047001281000000006,0.37010254269134607,1.0373739047766373
S041,three_singleton_scaffolds,6,SIG-NIHDA-2067|SIG-NIHDA-785|SIG-NIHDA-724,0.0,0.5,3,-1.0,0.7302281697677194,1.25759621,0.465439555,0.8145166015,-0.792156655,-0.44307960849999994,0.37010254269134607,0.6476773665690357
S042,three_singleton_scaffolds,1,SIG-NIHDA-724|SIG-NIHDA-2062|SIG-NIHDA-2063,1.0,1.0,1,1.0,1.0,0.9142245486666666,2.143755427,1.2436379235,1.2295308783333332,0.32941337483333333,2.3448893711359196,1.3603199840933609
S042,three_singleton_scaffolds,2,SIG-NIHDA-724|SIG-NIHDA-2063|SIG-NIHDA-2062,1.0,0.5,1,0.5,0.995362948278455,0.9142245486666666,2.143755427,1.1995766129999998,1.2295308783333332,0.28535206433333327,2.3448893711359196,1.312124701474599
S042,three_singleton_scaffolds,3,SIG-NIHDA-2062|SIG-NIHDA-724|SIG-NIHDA-2063,0.0,1.0,2,0.5,0.7329734643881435,0.9142245486666666,0.34352042,1.2436379235,-0.5707041286666665,0.32941337483333333,0.37575059705080205,1.3603199840933609
S042,three_singleton_scaffolds,4,SIG-NIHDA-2062|SIG-NIHDA-2063|SIG-NIHDA-724,0.0,0.5,3,-0.5,0.6336072416130617,0.9142245486666667,0.34352042,0.2994591095,-0.5707041286666668,-0.6147654391666667,0.375750597050802,0.3275553144320401
S042,three_singleton_scaffolds,5,SIG-NIHDA-2063|SIG-NIHDA-724|SIG-NIHDA-2062,0.0,0.5,2,-0.5,0.7152652980048079,0.9142245486666666,0.255397799,1.1995766129999998,-0.6588267496666667,0.28535206433333327,0.2793600318132783,1.312124701474599
S042,three_singleton_scaffolds,6,SIG-NIHDA-2063|SIG-NIHDA-2062|SIG-NIHDA-724,0.0,0.5,3,-1.0,0.620536126951271,0.9142245486666667,0.255397799,0.2994591095,-0.6588267496666667,-0.6147654391666667,0.2793600318132783,0.3275553144320401
S043,three_singleton_scaffolds,1,SIG-NIHDA-724|SIG-NIHDA-2062|SIG-NIHDA-2064,1.0,1.0,1,1.0,1.0,0.8384493173333333,2.143755427,1.2436379235,1.3053061096666667,0.40518860616666663,2.556809794798521,1.4832595098954326
S043,three_singleton_scaffolds,2,SIG-NIHDA-724|SIG-NIHDA-2064|SIG-NIHDA-2062,1.0,0.5,1,0.5,0.9826064138260844,0.8384493173333333,2.143755427,1.085913766,1.3053061096666667,0.24746444866666673,2.556809794798521,1.2951453875038281
S043,three_singleton_scaffolds,3,SIG-NIHDA-2062|SIG-NIHDA-724|SIG-NIHDA-2064,0.0,1.0,2,0.5,0.7201915612530931,0.8384493173333333,0.34352042,1.2436379235,-0.4949288973333333,0.40518860616666663,0.40970922499234413,1.4832595098954326
S043,three_singleton_scaffolds,4,SIG-NIHDA-2062|SIG-NIHDA-2064|SIG-NIHDA-724,0.0,0.5,3,-0.5,0.6035343517260012,0.8384493173333333,0.34352042,0.1857962625,-0.4949288973333333,-0.6526530548333332,0.40970922499234413,0.22159510260073953
S043,three_singleton_scaffolds,5,SIG-NIHDA-2064|SIG-NIHDA-724|SIG-NIHDA-2062,0.0,0.5,2,-0.5,0.6537682094195363,0.8384493173333333,0.028072105,1.085913766,-0.8103772123333333,0.24746444866666673,0.033480980209134904,1.2951453875038281
S043,three_singleton_scaffolds,6,SIG-NIHDA-2064|SIG-NIHDA-2062|SIG-NIHDA-724,0.0,0.5,3,-1.0,0.5545045860663601,0.8384493173333333,0.028072105,0.1857962625,-0.8103772123333333,-0.6526530548333332,0.033480980209134904,0.22159510260073953
S044,three_singleton_scaffolds,1,SIG-NIHDA-724|SIG-NIHDA-2062|SIG-NIHDA-2067,1.0,0.5,1,0.5,0.9938820353325142,0.9842384673333333,2.143755427,1.2436379235,1.1595169596666666,0.2593994561666666,2.178085391041693,1.2635534626780802
S044,three_singleton_scaffolds,2,SIG-NIHDA-724|SIG-NIHDA-2067|SIG-NIHDA-2062,1.0,1.0,1,1.0,1.0,0.9842384673333333,2.143755427,1.304597491,1.1595169596666666,0.3203590236666667,2.178085391041693,1.3254892328427663
S044,three_singleton_scaffolds,3,SIG-NIHDA-2062|SIG-NIHDA-724|SIG-NIHDA-2067,0.0,0.5,2,-0.5,0.739237137584667,0.9842384673333333,0.34352042,1.2436379235,-0.6407180473333334,0.2593994561666666,0.3490215343144676,1.2635534626780802
S044,three_singleton_scaffolds,4,SIG-NIHDA-2062|SIG-NIHDA-2067|SIG-NIHDA-724,0.0,0.5,3,-1.0,0.6550183871335856,0.9842384673333333,0.34352042,0.4044799875,-0.6407180473333334,-0.5797584798333333,0.3490215343144676,0.4109573044791535
S044,three_singleton_scaffolds,5,SIG-NIHDA-2067|SIG-NIHDA-724|SIG-NIHDA-2062,0.0,1.0,2,0.5,0.7626006760493859,0.9842384673333333,0.465439555,1.304597491,-0.5187989123333333,0.3203590236666667,0.47289307464383934,1.3254892328427663
S044,three_singleton_scaffolds,6,SIG-NIHDA-2067|SIG-NIHDA-2062|SIG-NIHDA-724,0.0,0.5,3,-0.5,0.6722639609308187,0.9842384673333333,0.465439555,0.4044799875,-0.5187989123333333,-0.5797584798333333,0.47289307464383934,0.4109573044791535
S045,three_singleton_scaffolds,1,SIG-NIHDA-724|SIG-NIHDA-2063|SIG-NIHDA-2064,1.0,1.0,1,1.0,1.0,0.8090751103333332,2.143755427,1.1995766129999998,1.3346803166666668,0.3905015026666666,2.6496370974961616,1.4826517311919072
S045,three_singleton_scaffolds,2,SIG-NIHDA-724|SIG-NIHDA-2064|SIG-NIHDA-2063,1.0,0.5,1,0.5,0.9871648980895746,0.8090751103333332,2.143755427,1.085913766,1.3346803166666668,0.27683865566666677,2.6496370974961616,1.3421668175561738
S045,three_singleton_scaffolds,3,SIG-NIHDA-2063|SIG-NIHDA-724|SIG-NIHDA-2064,0.0,1.0,2,0.5,0.6994576160601726,0.8090751103333332,0.255397799,1.1995766129999998,-0.5536773113333333,0.3905015026666666,0.3156663648876529,1.4826517311919072
S045,three_singleton_scaffolds,4,SIG-NIHDA-2063|SIG-NIHDA-2064|SIG-NIHDA-724,0.0,0.5,3,-0.5,0.5800034066822514,0.8090751103333332,0.255397799,0.141734952,-0.5536773113333333,-0.6673401583333333,0.3156663648876529,0.17518145125191925
S045,three_singleton_scaffolds,5,SIG-NIHDA-2064|SIG-NIHDA-724|SIG-NIHDA-2063,0.0,0.5,2,-0.5,0.6504423939264948,0.8090751103333332,0.028072105,1.085913766,-0.7810030053333332,0.27683865566666677,0.03469653761618559,1.3421668175561738
S045,three_singleton_scaffolds,6,SIG-NIHDA-2064|SIG-NIHDA-2063|SIG-NIHDA-724,0.0,0.5,3,-1.0,0.543823286458999,0.8090751103333332,0.028072105,0.141734952,-0.7810030053333332,-0.6673401583333333,0.03469653761618559,0.17518145125191925
S046,three_singleton_scaffolds,1,SIG-NIHDA-724|SIG-NIHDA-2063|SIG-NIHDA-2067,1.0,0.5,1,0.5,0.9892789499969792,0.9548642603333333,2.143755427,1.1995766129999998,1.1888911666666666,0.24471235266666658,2.2450891881235946,1.2562797277397733
S046,three_singleton_scaffolds,2,SIG-NIHDA-724|SIG-NIHDA-2067|SIG-NIHDA-2063,1.0,1.0,1,1.0,1.0,0.9548642603333333,2.143755427,1.304597491,1.1888911666666666,0.34973323066666673,2.2450891881235946,1.366264866322024
S046,three_singleton_scaffolds,3,SIG-NIHDA-2063|SIG-NIHDA-724|SIG-NIHDA-2067,0.0,0.5,2,-0.5,0.7175808431045202,0.9548642603333333,0.255397799,1.1995766129999998,-0.6994664613333332,0.24471235266666658,0.267470267355952,1.2562797277397733
S046,three_singleton_scaffolds,4,SIG-NIHDA-2063|SIG-NIHDA-2067|SIG-NIHDA-724,0.0,0.5,3,-1.0,0.6319154557680339,0.9548642603333333,0.255397799,0.36041867699999997,-0.6994664613333332,-0.5944455833333333,0.267470267355952,0.3774554059382027
S046,three_singleton_scaffolds,5,SIG-NIHDA-2067|SIG-NIHDA-724|SIG-NIHDA-2063,0.0,1.0,2,0.5,0.7585228357019846,0.9548642603333333,0.465439555,1.304597491,-0.48942470533333327,0.34973323066666673,0.4874405445204535,1.366264866322024
S046,three_singleton_scaffolds,6,SIG-NIHDA-2067|SIG-NIHDA-2063|SIG-NIHDA-724,0.0,0.5,3,-0.5,0.6621363983624776,0.9548642603333333,0.465439555,0.36041867699999997,-0.48942470533333327,-0.5944455833333333,0.4874405445204535,0.3774554059382027
S047,three_singleton_scaffolds,1,SIG-NIHDA-724|SIG-NIHDA-2064|SIG-NIHDA-2067,1.0,0.5,1,0.5,0.9766406062765641,0.8790890290000001,2.143755427,1.085913766,1.2646663979999997,0.20682473699999993,2.4386101478693347,1.2352716621151234
S047,three_singleton_scaffolds,2,SIG-NIHDA-724|SIG-NIHDA-2067|SIG-NIHDA-2064,1.0,1.0,1,1.0,1.0,0.8790890290000001,2.143755427,1.304597491,1.2646663979999997,0.4255084619999999,2.4386101478693347,1.4840334118195437
S047,three_singleton_scaffolds,3,SIG-NIHDA-2064|SIG-NIHDA-724|SIG-NIHDA-2067,0.0,0.5,2,-0.5,0.658120791117714,0.8790890290000001,0.028072105,1.085913766,-0.8510169240000001,0.20682473699999993,0.03193317636091213,1.2352716621151234
S047,three_singleton_scaffolds,4,SIG-NIHDA-2064|SIG-NIHDA-2067|SIG-NIHDA-724,0.0,0.5,3,-1.0,0.5684834821539587,0.8790890289999999,0.028072105,0.24675583,-0.8510169239999998,-0.6323331989999998,0.03193317636091214,0.28069492606533264
S047,three_singleton_scaffolds,5,SIG-NIHDA-2067|SIG-NIHDA-724|SIG-NIHDA-2064,0.0,1.0,2,0.5,0.7473266174721,0.8790890290000001,0.465439555,1.304597491,-0.4136494740000001,0.4255084619999999,0.529456675769753,1.4840334118195437
S047,three_singleton_scaffolds,6,SIG-NIHDA-2067|SIG-NIHDA-2064|SIG-NIHDA-724,0.0,0.5,3,-0.5,0.6343299147849087,0.8790890289999999,0.465439555,0.24675583,-0.41364947399999985,-0.6323331989999998,0.5294566757697531,0.28069492606533264
S048,three_singleton_scaffolds,1,SIG-NIHDA-785|SIG-NIHDA-2062|SIG-NIHDA-2063,1.0,1.0,1,1.0,1.0,0.5875039556666667,1.163593648,0.753557034,0.5760896923333333,0.16605307833333327,1.9805715974790652,1.282641634548495
S048,three_singleton_scaffolds,2,SIG-NIHDA-785|SIG-NIHDA-2063|SIG-NIHDA-2062,1.0,0.5,1,0.5,0.9923490417493052,0.5875039556666667,1.163593648,0.7094957235,0.5760896923333333,0.12199176783333332,1.9805715974790652,1.2076441641910374
S048,three_singleton_scaffolds,3,SIG-NIHDA-2062|SIG-NIHDA-785|SIG-NIHDA-2063,0.0,1.0,2,0.5,0.7992979793509859,0.5875039556666667,0.34352042,0.753557034,-0.2439835356666667,0.16605307833333327,0.584711671617925,1.282641634548495
S048,three_singleton_scaffolds,4,SIG-NIHDA-2062|SIG-NIHDA-2063|SIG-NIHDA-785,0.0,0.5,3,-0.5,0.720446846176527,0.5875039556666667,0.34352042,0.2994591095,-0.2439835356666667,-0.2880448461666667,0.584711671617925,0.5097142012604673
S048,three_singleton_scaffolds,5,SIG-NIHDA-2063|SIG-NIHDA-785|SIG-NIHDA-2062,0.0,0.5,2,-0.5,0.7700801810965991,0.5875039556666667,0.255397799,0.7094957235,-0.3321061566666667,0.12199176783333332,0.43471673090300955,1.2076441641910374
S048,three_singleton_scaffolds,6,SIG-NIHDA-2063|SIG-NIHDA-2062|SIG-NIHDA-785,0.0,0.5,3,-1.0,0.698880006172835,0.5875039556666667,0.255397799,0.2994591095,-0.3321061566666667,-0.2880448461666667,0.43471673090300955,0.5097142012604673
S049,three_singleton_scaffolds,1,SIG-NIHDA-785|SIG-NIHDA-2062|SIG-NIHDA-2064,1.0,1.0,1,1.0,1.0,0.5117287243333333,1.163593648,0.753557034,0.6518649236666667,0.24182830966666669,2.2738486089791015,1.4725713022690181
S049,three_singleton_scaffolds,2,SIG-NIHDA-785|SIG-NIHDA-2064|SIG-NIHDA-2062,1.0,0.5,1,0.5,0.9703796981016759,0.5117287243333333,1.163593648,0.5958328764999999,0.6518649236666667,0.08410415216666667,2.2738486089791015,1.1643530022205326
S049,three_singleton_scaffolds,3,SIG-NIHDA-2062|SIG-NIHDA-785|SIG-NIHDA-2064,0.0,1.0,2,0.5,0.7829376066434839,0.5117287243333333,0.34352042,0.753557034,-0.16820830433333328,0.24182830966666669,0.6712939955589348,1.4725713022690181
S049,three_singleton_scaffolds,4,SIG-NIHDA-2062|SIG-NIHDA-2064|SIG-NIHDA-785,0.0,0.5,3,-0.5,0.6763131952380501,0.5117287243333334,0.34352042,0.1857962625,-0.1682083043333334,-0.32593246183333335,0.6712939955589347,0.3630756955104493
S049,three_singleton_scaffolds,5,SIG-NIHDA-2064|SIG-NIHDA-785|SIG-NIHDA-2062,0.0,0.5,2,-0.5,0.6698223632005247,0.5117287243333333,0.028072105,0.5958328764999999,-0.48365661933333326,0.08410415216666667,0.054857395461963956,1.1643530022205326
S049,three_singleton_scaffolds,6,SIG-NIHDA-2064|SIG-NIHDA-2062|SIG-NIHDA-785,0.0,0.5,3,-1.0,0.5928182536934151,0.5117287243333334,0.028072105,0.1857962625,-0.48365661933333337,-0.32593246183333335,0.05485739546196394,0.3630756955104493
